,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renovated_less_10yrs,has_basement,District,Distance_to_School_ft,mean_price
4889,868001402,3/5/2015,1000000,4,3.5,3180,12528,2,0,1,4,9,2060,1120,1979,0,98177,47.7058,-122.379,2850,11410,0,1,SEATTLE,3311.104104,504976.9292
4890,5606000233,4/24/2015,1000000,5,2.75,1510,5700,2,0,1,4,7,1510,0,1946,0,98105,47.6653,-122.27,2190,5700,0,0,SEATTLE,1024.463194,504976.9292
4891,5214500660,5/5/2015,525000,4,2.5,3070,7200,2,0,0,3,8,3070,0,2005,0,98059,47.4899,-122.138,2590,7200,0,0,ISSAQUAH,2718.81287,504976.9292
4892,3578110020,10/1/2014,436000,3,2.25,1800,6680,2,0,0,3,8,1800,0,1983,0,98034,47.7293,-122.223,1630,8621,0,0,LAKE WASHINGTON,2562.391022,504976.9292
4893,3578401330,7/18/2014,450000,3,1.75,1540,9154,1,0,0,3,8,1540,0,1983,0,98074,47.6207,-122.042,1990,10273,0,0,LAKE WASHINGTON,3255.168946,504976.9292
4894,7525000080,5/2/2014,588500,3,1.75,2330,14892,1,0,0,3,8,1970,360,1980,0,98074,47.6267,-122.046,2570,14217,0,1,LAKE WASHINGTON,1785.412411,504976.9292
4895,4273000095,5/11/2015,340000,4,1.75,1400,8374,1,0,0,3,7,1400,0,1953,0,98166,47.4735,-122.344,1420,8360,0,0,HIGHLINE,2594.909381,504976.9292
4896,4014400190,7/14/2014,482000,4,2.5,2846,85377,1.5,0,0,3,8,1976,870,2000,0,98001,47.317,-122.281,1696,57934,0,1,FEDERAL WAY,3570.073373,504976.9292
4897,8678500020,12/13/2014,1580000,4,3.5,5830,131116,2,0,0,3,11,5830,0,2005,0,98024,47.5986,-121.949,5340,207206,0,0,ISSAQUAH,6527.836709,504976.9292
4898,6918700130,8/11/2014,749000,3,2.5,3380,7126,2,0,0,3,8,3380,0,1965,2003,98008,47.6276,-122.122,1810,7308,0,0,BELLEVUE,826.6290384,504976.9292
4899,2473350470,5/11/2015,330000,3,1.5,1440,7875,1,0,0,4,8,1440,0,1968,0,98058,47.4561,-122.148,1800,8964,0,0,KENT,1876.593312,504976.9292
4900,9274200314,8/21/2014,568000,3,2.5,1740,1279,3,0,0,3,8,1740,0,2008,0,98116,47.5891,-122.387,1740,1280,0,0,SEATTLE,3349.193443,504976.9292
4901,2938100010,9/24/2014,239000,3,1.75,1470,8925,1,0,0,4,7,1470,0,1957,0,98022,47.2026,-122,1430,9282,0,0,ENUMCLAW,2050.011586,504976.9292
4902,8564950250,1/7/2015,528000,3,2.5,2810,4932,2,0,0,3,8,2810,0,2003,0,98011,47.7739,-122.227,2470,4919,0,0,NORTHSHORE,1297.463693,504976.9292
4903,3438502715,7/30/2014,385000,4,3,2090,5102,1,0,0,3,7,1350,740,1994,0,98106,47.5427,-122.356,2090,5102,0,1,SEATTLE,1301.848944,504976.9292
4904,280610020,9/2/2014,825000,4,3.25,4110,14219,2,0,2,4,10,2570,1540,1979,0,98028,47.7382,-122.264,2760,12283,0,1,NORTHSHORE,3050.914469,504976.9292
4905,2487200938,11/26/2014,815000,5,3.25,3230,5000,2,0,1,3,9,2350,880,2002,0,98136,47.5202,-122.393,1520,5000,0,1,SEATTLE,5389.533864,504976.9292
4906,1775500362,10/13/2014,625000,4,2.5,2601,34335,2,0,0,3,9,2601,0,1995,0,98072,47.742,-122.087,2080,32336,0,0,NORTHSHORE,2096.756534,504976.9292
4907,2483200010,10/7/2014,690000,3,1.75,2070,6000,1,0,3,3,8,1340,730,1955,0,98136,47.5226,-122.382,2200,6000,0,1,SEATTLE,3338.231213,504976.9292
4908,4365700130,3/25/2015,210000,3,1,1660,7440,1,0,0,3,7,1270,390,1957,0,98106,47.5242,-122.362,1540,7440,0,1,SEATTLE,1995.522197,504976.9292
4909,9136101271,4/16/2015,599000,4,1,1590,4280,1.5,0,0,3,7,1590,0,1924,0,98103,47.667,-122.335,2230,4280,0,0,SEATTLE,1206.969403,504976.9292
4910,1370804295,2/12/2015,860000,3,1.75,1860,5584,1,0,0,3,8,1310,550,1951,0,98199,47.637,-122.4,1630,6022,0,1,SEATTLE,2105.588443,504976.9292
4911,422049178,2/12/2015,147200,3,1,1420,9600,1,0,0,4,6,1420,0,1954,0,98188,47.4232,-122.292,1400,8415,0,0,HIGHLINE,1148.745893,504976.9292
4912,9161100795,5/6/2015,476900,3,1,1240,5758,1.5,0,0,4,6,960,280,1910,0,98116,47.5675,-122.396,1460,5750,0,1,SEATTLE,762.573768,504976.9292
4913,5561300380,8/7/2014,450000,4,2.5,2500,36254,1,0,0,4,8,1590,910,1978,0,98027,47.4685,-122.004,2360,36254,0,1,ISSAQUAH,15549.52766,504976.9292
4914,1443550020,5/6/2015,570000,4,2.5,2640,11816,2,0,0,3,8,2640,0,1999,0,98019,47.733,-121.968,2400,11816,0,0,RIVERVIEW,3929.581022,504976.9292
4915,9547201155,10/16/2014,567500,3,1,1440,3060,1.5,0,0,4,7,1440,0,1910,0,98115,47.6769,-122.307,1440,3570,0,0,SEATTLE,1405.811088,504976.9292
4916,3625059120,10/23/2014,790000,5,3.25,3030,20446,2,0,2,3,9,2130,900,1976,0,98008,47.6133,-122.106,2890,20908,0,1,BELLEVUE,4031.401493,504976.9292
4917,644000185,7/7/2014,875000,3,1.5,1820,12686,1,0,0,4,7,1820,0,1952,0,98004,47.5886,-122.195,3020,11550,0,0,BELLEVUE,927.7922016,504976.9292
4918,5710500010,6/10/2014,490000,3,2,2220,10275,2,0,0,3,9,1640,580,1980,0,98027,47.5304,-122.055,2300,9975,0,1,ISSAQUAH,3281.395339,504976.9292
4919,2482410130,6/10/2014,335000,3,1.75,2430,9133,1,0,0,4,7,1410,1020,1978,0,98059,47.5116,-122.157,1980,9592,0,1,RENTON,2402.674718,504976.9292
4920,6071900130,4/15/2015,550000,3,1.75,1670,10798,1,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798,0,0,BELLEVUE,1176.007906,504976.9292
4921,6817800630,5/16/2014,385000,3,1.75,1180,10541,1,0,0,4,7,940,240,1981,0,98074,47.6348,-122.032,1230,10879,0,1,LAKE WASHINGTON,3516.146674,504976.9292
4922,6204400130,7/18/2014,395000,3,1.75,1620,8085,1,0,0,3,7,1210,410,1976,0,98011,47.7349,-122.197,1700,8085,0,1,LAKE WASHINGTON,3685.650514,504976.9292
4923,9274203190,6/11/2014,650000,2,1,1030,5750,1,0,0,5,8,1030,0,1928,0,98116,47.5861,-122.391,1570,5750,0,0,SEATTLE,2462.570246,504976.9292
4924,293610020,3/4/2015,637000,4,2.75,2900,5803,2,0,0,3,9,2900,0,2007,0,98028,47.7368,-122.232,2900,6212,0,0,NORTHSHORE,723.2721408,504976.9292
4925,3583400130,10/14/2014,692500,3,2.25,3420,9900,1,0,0,3,9,1710,1710,1963,2004,98028,47.7412,-122.256,2290,10700,0,1,NORTHSHORE,1841.892888,504976.9292
4926,7230400430,9/30/2014,322400,3,1.75,1710,15844,1,0,0,4,8,1710,0,1964,0,98059,47.4706,-122.1,1990,20359,0,0,ISSAQUAH,3694.28004,504976.9292
4927,7140600190,9/5/2014,233500,3,1.5,1580,10517,1,0,0,4,6,1580,0,1957,0,98002,47.2903,-122.214,1400,10658,0,0,AUBURN,710.327112,504976.9292
4928,6817801410,6/24/2014,400000,3,2,1230,11413,1,0,0,3,7,990,240,1984,0,98074,47.6321,-122.034,1570,11517,0,1,LAKE WASHINGTON,3451.198397,504976.9292
4929,6430500010,6/20/2014,547000,5,2.5,2200,4080,1.5,0,0,5,7,1420,780,1916,0,98103,47.6872,-122.35,1300,4080,0,1,SEATTLE,1738.108152,504976.9292
4930,3023049215,7/2/2014,519000,5,2.25,2570,13054,1,0,1,3,8,1470,1100,1950,1992,98166,47.4487,-122.352,2570,19807,0,1,HIGHLINE,3569.606779,504976.9292
4931,3625710080,6/26/2014,1030000,4,3.5,3320,19850,1,0,2,4,10,2040,0,1977,0,98040,47.527,-122.228,3240,15470,0,0,MERCER ISLAND,1994.206579,504976.9292
4932,3390600010,5/2/2014,365000,3,1,1090,6435,1,0,0,4,7,1090,0,1955,0,98106,47.5334,-122.365,1340,6435,0,0,SEATTLE,789.2183904,504976.9292
4933,9238480020,3/19/2015,699000,5,2.75,2970,36817,2,0,0,4,8,2970,0,1978,0,98072,47.7731,-122.139,2730,29150,0,0,NORTHSHORE,5003.401128,504976.9292
4934,1036000080,10/9/2014,525000,3,1.75,1970,8000,1,0,0,4,8,1970,0,1968,0,98052,47.6324,-122.1,1910,8000,0,0,LAKE WASHINGTON,1841.301686,504976.9292
4935,1561930020,5/22/2014,430000,4,3,3220,8936,2,0,0,3,9,2450,770,1990,0,98031,47.4208,-122.213,2810,10500,0,1,KENT,1123.223534,504976.9292
4936,3876100080,12/15/2014,325000,3,1,1600,7500,1,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200,0,0,LAKE WASHINGTON,1869.262296,504976.9292
4937,7454000605,7/10/2014,279000,2,1,670,6300,1,0,0,5,6,670,0,1942,0,98126,47.5161,-122.374,760,6300,0,0,SEATTLE,1047.184037,504976.9292
4938,1870400635,3/11/2015,805000,4,1.75,2360,4750,2,0,0,5,7,1660,700,1911,0,98115,47.6729,-122.293,1810,4750,0,1,SEATTLE,559.9649616,504976.9292
4939,8820900299,2/4/2015,419950,3,3,2150,3962,1.5,0,0,3,7,1540,610,1949,0,98125,47.7183,-122.285,1730,4609,0,1,SEATTLE,2804.7426,504976.9292
4940,8132700185,4/16/2015,425000,2,1,620,4455,1,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000,0,0,SEATTLE,1548.052651,504976.9292
4941,6413600275,7/24/2014,446000,4,1.75,1730,5922,2,0,0,5,7,1730,0,1949,0,98125,47.7188,-122.321,1700,6127,0,0,SEATTLE,2059.419067,504976.9292
4942,2888000020,3/2/2015,455000,5,2,2500,7860,1,0,0,3,7,1040,1460,1963,0,98034,47.7212,-122.226,2060,9684,0,1,LAKE WASHINGTON,1356.626093,504976.9292
4943,3298700426,7/9/2014,226550,3,1,990,4440,1,0,0,3,6,990,0,1943,0,98106,47.522,-122.354,990,6771,0,0,SEATTLE,1811.478187,504976.9292
4944,3362401815,9/30/2014,764000,3,2,1420,4080,1.5,0,0,5,8,1420,0,1904,0,98103,47.6801,-122.348,1220,3060,0,0,SEATTLE,2624.346806,504976.9292
4945,5469500020,5/5/2015,439950,3,2.25,2170,15000,2,0,0,4,8,2170,0,1978,0,98042,47.3863,-122.158,2430,14256,0,0,KENT,4327.079275,504976.9292
4946,6430000280,12/16/2014,453000,4,2,1880,5100,1,0,0,3,8,1880,0,1952,0,98103,47.6872,-122.349,1610,4590,0,0,SEATTLE,1647.170184,504976.9292
4947,1140000190,2/6/2015,219950,3,1,1300,9620,1,0,0,3,7,1300,0,1971,0,98003,47.282,-122.331,1420,9620,0,0,FEDERAL WAY,2046.605035,504976.9292
4948,8021700715,5/14/2014,702500,3,1.5,2360,6750,2,0,0,5,7,1930,430,1926,0,98103,47.6923,-122.332,1320,4500,0,1,SEATTLE,1270.179082,504976.9292
4949,5151600170,10/16/2014,285000,3,1.5,1780,12231,1,0,0,4,8,1780,0,1956,0,98003,47.335,-122.321,2460,12663,0,0,FEDERAL WAY,612.6019152,504976.9292
4950,8129700255,2/13/2015,798750,2,2.25,2160,2578,3,0,0,3,8,2160,0,2005,0,98103,47.6607,-122.354,1800,2142,0,0,SEATTLE,1494.996782,504976.9292
4951,9285800345,6/26/2014,320000,2,1,950,5316,1,0,2,3,7,950,0,1948,0,98126,47.57,-122.38,1620,6085,0,0,SEATTLE,2075.518421,504976.9292
4952,5706200170,12/16/2014,425000,3,1.75,1680,14630,1.5,0,0,3,8,1680,0,1985,0,98027,47.5272,-122.044,1920,14630,0,0,ISSAQUAH,2426.807645,504976.9292
4953,5536500020,7/16/2014,540000,4,2.5,2290,4450,2,0,0,3,9,2290,0,2004,0,98072,47.7385,-122.169,2570,5096,0,0,NORTHSHORE,2135.300376,504976.9292
4954,98000950,12/10/2014,1060000,4,5.25,4140,14757,2,0,2,3,11,4140,0,2005,0,98075,47.5871,-121.969,4440,15523,0,0,ISSAQUAH,1816.749264,504976.9292
4955,3362401611,3/25/2015,1170000,4,3.75,3920,4500,3,0,0,3,8,3920,0,2013,0,98103,47.6805,-122.346,2040,3000,0,0,SEATTLE,2270.479939,504976.9292
4956,6205500280,4/21/2015,576000,3,1.75,1500,13891,1,0,0,4,7,1500,0,1951,0,98005,47.5866,-122.175,2020,13891,0,0,BELLEVUE,2019.015821,504976.9292
4957,7199330010,4/17/2015,525000,3,1.75,1720,7200,1,0,0,3,7,1140,580,1977,0,98052,47.6977,-122.132,1700,8400,0,1,LAKE WASHINGTON,1902.978739,504976.9292
4958,1332200130,8/22/2014,324950,4,2.5,2641,8615,2,0,0,3,7,2641,0,1998,0,98031,47.4038,-122.213,2641,8091,0,0,KENT,2961.888283,504976.9292
4959,3244500078,8/22/2014,600000,3,2.5,4930,77536,2,0,0,3,9,3930,1000,1981,0,98072,47.7634,-122.139,2760,7351,0,1,NORTHSHORE,3899.881603,504976.9292
4960,3342102880,8/11/2014,464000,3,2.5,2460,5400,1,0,0,4,8,1520,940,2001,0,98056,47.5231,-122.202,1745,5400,0,1,RENTON,2343.687192,504976.9292
4961,2557000630,7/7/2014,266000,4,2.25,1995,7102,2,0,0,4,8,1995,0,1981,0,98023,47.2986,-122.37,1880,7950,0,0,FEDERAL WAY,2075.166614,504976.9292
4962,1117200190,8/4/2014,775000,3,2.5,3010,74390,2,0,0,3,10,3010,0,1998,0,98053,47.6442,-121.999,3240,109771,0,0,LAKE WASHINGTON,7794.699053,504976.9292
4963,8122100130,6/18/2014,415000,3,1.75,1270,4800,1,0,0,3,7,1270,0,1952,2014,98126,47.5362,-122.376,1220,4800,1,0,SEATTLE,78.0586752,504976.9292
4964,9558040050,9/19/2014,550000,4,2.75,3080,6731,2,0,3,3,9,3080,0,2003,0,98058,47.4522,-122.118,3080,6731,0,0,KENT,1644.540427,504976.9292
4965,5702380630,1/14/2015,235000,3,2.25,1670,7606,2,0,0,3,7,1670,0,1990,0,98022,47.1949,-121.982,1670,7433,0,0,ENUMCLAW,4266.676181,504976.9292
4966,3300790670,6/20/2014,280000,3,2,1470,8089,1,0,0,3,7,1470,0,1987,0,98198,47.3878,-122.316,1530,7721,0,0,HIGHLINE,3528.207144,504976.9292
4967,2558660190,10/30/2014,459000,3,1.75,1730,7807,1,0,0,3,7,1260,470,1976,0,98034,47.7211,-122.169,1800,7650,0,1,LAKE WASHINGTON,2468.156645,504976.9292
4968,4388000460,10/14/2014,195000,3,1,1070,7615,1,0,0,4,7,1070,0,1969,0,98023,47.3189,-122.373,1240,6906,0,0,FEDERAL WAY,1464.838637,504976.9292
4969,3224800010,11/12/2014,235000,3,1.5,1660,8738,1,0,0,4,7,1080,580,1959,0,98002,47.3117,-122.208,1500,8466,0,1,AUBURN,2055.772013,504976.9292
4970,1672000020,11/26/2014,711800,4,2.25,2410,16650,1,0,0,4,8,2410,0,1965,0,98006,47.5706,-122.163,2720,11141,0,0,BELLEVUE,1571.07551,504976.9292
4971,2767701416,1/16/2015,440000,3,2.5,1040,1032,3,0,0,3,7,1040,0,2007,0,98107,47.6673,-122.377,1290,1275,0,0,SEATTLE,1541.259298,504976.9292
4972,7821200307,2/17/2015,515000,2,1,970,3300,1,0,0,4,7,970,0,1916,0,98103,47.6609,-122.343,1060,3600,0,0,SEATTLE,842.6189376,504976.9292
4973,4219400290,5/2/2014,1200000,5,2.75,2910,9480,1.5,0,0,3,8,2910,0,1939,0,98105,47.6552,-122.278,2940,6600,0,0,SEATTLE,2547.218573,504976.9292
4974,6072650290,4/6/2015,560000,3,1.75,2340,12443,1.5,0,0,4,8,2340,0,1965,0,98006,47.5432,-122.177,1970,9600,0,0,RENTON,2262.339077,504976.9292
4975,5647900670,6/20/2014,340000,3,1.75,1880,11249,1,0,0,3,7,1330,550,1985,0,98001,47.3295,-122.257,1870,14547,0,1,FEDERAL WAY,1914.166848,504976.9292
4976,1965200010,11/10/2014,600000,2,1,1110,3500,1.5,0,0,3,6,970,140,1912,0,98102,47.6453,-122.327,1884,1778,0,1,SEATTLE,1298.319898,504976.9292
4977,319500080,6/18/2014,764000,4,2.5,2790,7938,2,0,0,3,9,2790,0,1997,0,98074,47.6223,-122.026,2780,7779,0,0,LAKE WASHINGTON,628.794672,504976.9292
4978,9526500080,7/29/2014,337000,4,2,1590,8779,1,0,0,3,8,1590,0,2001,0,98019,47.7408,-121.974,2090,9600,0,0,RIVERVIEW,3065.271158,504976.9292
4979,7856410430,5/30/2014,1390000,6,2.75,5700,20000,1,0,4,4,10,2850,2850,1977,0,98006,47.5601,-122.16,3690,15700,0,1,BELLEVUE,1076.772154,504976.9292
4980,8128700005,11/19/2014,249000,4,1,1200,7552,1,0,0,3,6,1060,140,1919,0,98126,47.5317,-122.37,1580,7680,0,1,SEATTLE,981.1469712,504976.9292
4981,3444910020,7/15/2014,350000,3,3,3200,35782,1,0,0,3,8,2360,840,1978,0,98042,47.4121,-122.154,3090,37887,0,1,KENT,4313.37192,504976.9292
4982,2025700130,1/29/2015,269950,3,2.25,1510,6000,1,0,0,4,7,1150,360,1993,0,98038,47.3484,-122.036,1510,6000,0,1,TAHOMA,2829.891926,504976.9292
4983,224069134,2/25/2015,735000,3,1.75,1880,108900,1,0,0,3,7,1880,0,1978,0,98075,47.5913,-122.01,2730,37731,0,0,ISSAQUAH,4281.675658,504976.9292
4984,4217400305,3/31/2015,1300000,4,2.5,3070,4000,2,0,0,4,8,2070,1000,1940,0,98105,47.659,-122.281,2560,4000,0,1,SEATTLE,1398.32447,504976.9292
4985,3288301410,9/11/2014,475000,4,2.25,2110,7560,2,0,0,4,8,2110,0,1974,0,98034,47.7331,-122.183,2110,7560,0,0,LAKE WASHINGTON,3003.387658,504976.9292
4986,9264950660,3/10/2015,339000,3,2,2350,8459,1.5,0,0,3,9,2350,0,1989,0,98023,47.3043,-122.349,2430,8459,0,0,FEDERAL WAY,2281.672483,504976.9292
4987,6744700285,3/11/2015,600000,4,3.5,3270,15160,1,0,2,3,8,1660,1610,1997,0,98155,47.7437,-122.287,2790,15160,0,1,SHORELINE,2687.211278,504976.9292
4988,7750500275,8/7/2014,397500,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,0,98106,47.5215,-122.348,940,4760,0,1,SEATTLE,1374.935654,504976.9292
4989,1125069153,8/22/2014,1530000,4,3.5,5990,111078,2,0,0,3,11,5990,0,2004,0,98053,47.667,-121.994,4690,118918,0,0,LAKE WASHINGTON,7433.156227,504976.9292
4990,1425059178,5/7/2014,460000,3,2,1760,9055,2,0,0,4,7,1760,0,1985,0,98052,47.6534,-122.128,2010,9383,0,0,LAKE WASHINGTON,4060.236048,504976.9292
4991,6671900130,12/16/2014,370000,4,2.75,2200,5207,1,0,0,5,7,1120,1080,1951,0,98133,47.74,-122.343,1210,6008,0,1,SHORELINE,1614.521515,504976.9292
4992,3172600151,3/25/2015,250000,4,1,1550,7296,1.5,0,0,3,6,1550,0,1957,0,98106,47.5184,-122.366,1370,7680,0,0,SEATTLE,1138.337376,504976.9292
4993,7237550020,7/3/2014,1100000,4,3.75,5070,60123,2,0,0,3,11,5070,0,2000,0,98053,47.6567,-122.004,4920,101930,0,0,LAKE WASHINGTON,8800.068605,504976.9292
4994,1934800078,9/30/2014,430000,2,2.25,1040,1516,2,0,0,3,8,1040,0,2008,0,98122,47.6037,-122.307,1560,1920,0,0,SEATTLE,1375.604102,504976.9292
4995,4385700660,8/7/2014,1090000,3,1.5,2560,4000,1.5,0,0,5,8,1660,900,1927,0,98112,47.6384,-122.279,2560,4000,0,1,SEATTLE,2129.041781,504976.9292
4996,923000414,4/19/2015,670000,3,1.75,1850,8160,1,0,0,3,8,1850,0,1952,0,98177,47.7241,-122.363,1600,8160,0,0,SEATTLE,2138.648635,504976.9292
4997,2624049167,4/23/2015,461550,3,1.5,2090,11895,1,0,0,3,7,1790,300,1954,0,98118,47.5362,-122.267,2180,11072,0,1,SEATTLE,3168.03432,504976.9292
4998,8929000380,8/5/2014,479990,3,2.5,2010,2386,2,0,0,3,8,1390,620,2014,0,98029,47.5525,-121.998,1690,1870,0,1,ISSAQUAH,2657.28841,504976.9292
4999,4221250010,4/14/2015,643000,4,2.5,2518,4663,2,0,0,3,8,2518,0,2005,0,98075,47.5894,-122.017,2280,4525,0,0,ISSAQUAH,4150.451184,504976.9292
5000,8861500080,9/30/2014,607000,3,2.75,2810,12813,2,0,0,3,8,2040,770,1988,0,98052,47.6796,-122.114,1890,10336,0,1,LAKE WASHINGTON,1632.909221,504976.9292
5001,1592000780,5/23/2014,625000,3,2.5,2600,10092,1,0,0,3,9,2600,0,1984,0,98074,47.6223,-122.032,2440,9298,0,0,LAKE WASHINGTON,1278.19655,504976.9292
5002,2484200080,7/29/2014,731100,3,2.5,2060,8778,1,0,0,3,8,1160,900,1953,2010,98136,47.5245,-122.384,1990,7560,0,1,SEATTLE,4135.47948,504976.9292
5003,2322059136,3/9/2015,859000,3,2.5,2920,434728,2,0,3,4,8,2920,0,1999,0,98042,47.3809,-122.13,3150,55216,0,0,KENT,2594.339299,504976.9292
5004,2591820080,11/3/2014,435000,4,2.5,2130,10375,2,0,0,4,8,2130,0,1986,0,98058,47.4381,-122.16,2220,8508,0,0,KENT,714.1913856,504976.9292
5005,5729000080,10/29/2014,465000,3,3,2290,15600,1,0,0,3,8,1420,870,1948,1990,98001,47.3558,-122.29,1890,14143,0,1,FEDERAL WAY,2194.27333,504976.9292
5006,5100402764,4/15/2015,740000,3,1,1230,6380,1.5,0,0,3,7,1230,0,1927,0,98115,47.6947,-122.315,1250,6380,0,0,SEATTLE,757.532424,504976.9292
5007,5454000010,12/10/2014,740000,3,1.75,2020,9478,1,0,0,4,9,2020,0,1961,0,98040,47.5383,-122.238,3050,15594,0,0,MERCER ISLAND,2394.818342,504976.9292
5008,5412300130,11/19/2014,250000,3,2,1430,7280,1,0,0,3,7,990,440,1980,0,98030,47.3742,-122.18,1430,7280,0,1,KENT,2687.134349,504976.9292
5009,6873000190,3/11/2015,656000,2,2.5,2270,1763,3,0,0,3,7,1820,450,2009,0,98052,47.6757,-122.121,2180,1763,0,1,LAKE WASHINGTON,1113.446347,504976.9292
5010,9485300190,10/9/2014,300000,4,2.5,1910,8058,2,0,0,3,8,1910,0,1992,0,98031,47.3891,-122.172,1910,6500,0,0,KENT,2199.122376,504976.9292
5011,326069132,2/20/2015,643000,3,1.5,1780,214315,1,0,0,3,7,1780,0,1954,0,98077,47.7631,-122.028,2740,133419,0,0,NORTHSHORE,5779.529554,504976.9292
5012,3832061060,8/7/2014,311000,4,2.5,2690,6124,2,0,0,3,7,2690,0,2007,0,98042,47.3343,-122.058,2300,6002,0,0,KENT,1113.729672,504976.9292
5013,6918730130,7/21/2014,360000,3,1.75,1330,7482,1,0,0,4,7,1330,0,1975,0,98034,47.7322,-122.207,1480,8096,0,0,LAKE WASHINGTON,3865.512974,504976.9292
5014,7952800010,5/19/2014,475000,4,2.5,3060,10043,1,0,0,4,8,1700,1360,1968,0,98133,47.7387,-122.337,1630,8296,0,1,SHORELINE,425.3524704,504976.9292
5015,3834500417,8/9/2014,469950,3,3.25,1760,1778,3,0,0,3,8,1760,0,2008,0,98125,47.7201,-122.301,1520,1615,0,0,SEATTLE,2035.072142,504976.9292
5016,5071700020,7/3/2014,240000,3,1.75,1570,8750,1,0,0,3,7,1570,0,1960,0,98148,47.4425,-122.333,1890,8825,0,0,HIGHLINE,2357.449565,504976.9292
5017,3826000470,9/29/2014,232000,2,1,960,8100,1,0,0,3,6,810,150,1936,0,98168,47.494,-122.304,960,12150,0,1,HIGHLINE,812.4399888,504976.9292
5018,921059132,8/13/2014,350000,3,2,1680,81893,1,0,0,3,7,1680,0,1991,0,98092,47.3248,-122.179,2480,38637,0,0,AUBURN,893.5150752,504976.9292
5019,1926059027,1/9/2015,803000,2,1,1440,33747,1.5,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400,0,0,LAKE WASHINGTON,1581.560693,504976.9292
5020,1328320440,12/10/2014,355000,3,2.25,1960,7000,1,0,0,3,8,1600,360,1980,0,98058,47.4427,-122.126,1980,7140,0,1,KENT,1253.806013,504976.9292
5021,1972202005,5/21/2014,475000,4,2,1790,2250,1,0,2,4,7,840,950,1909,0,98103,47.6526,-122.345,1440,1545,0,1,SEATTLE,1268.389848,504976.9292
5022,2592201350,3/24/2015,823000,3,2.5,2560,9825,2,0,0,4,9,2560,0,1988,0,98006,47.5497,-122.145,2710,12034,0,0,BELLEVUE,4238.182291,504976.9292
5023,6430500293,11/12/2014,395000,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,0,98103,47.6897,-122.354,1160,4080,0,0,SEATTLE,1403.070715,504976.9292
5024,6450300840,4/27/2015,499000,4,3.75,2560,5250,2,0,0,3,7,1900,660,1963,2006,98133,47.7326,-122.342,1400,5250,0,1,SEATTLE,2526.195619,504976.9292
5025,1189000225,4/2/2015,420000,2,1.75,1200,3136,1,0,0,3,7,800,400,1904,2005,98122,47.6132,-122.297,1330,3164,0,1,SEATTLE,1549.279142,504976.9292
5026,7804700020,8/12/2014,961500,3,2.5,3910,14000,2,0,0,3,10,3910,0,1999,0,98008,47.6374,-122.12,2280,14000,0,0,BELLEVUE,916.0438848,504976.9292
5027,9542300430,3/31/2015,833000,4,1.75,2260,12238,1,0,0,3,9,2260,0,1967,0,98005,47.5976,-122.178,2430,10204,0,0,BELLEVUE,2409.99491,504976.9292
5028,1775930440,6/23/2014,479000,3,2.25,2110,11319,2,0,0,4,8,2110,0,1978,0,98072,47.742,-122.105,1860,11319,0,0,NORTHSHORE,5369.579846,504976.9292
5029,1725059182,7/1/2014,1150000,4,2.5,3340,10422,2,0,0,3,10,3340,0,1996,0,98033,47.6515,-122.197,1770,9490,0,0,LAKE WASHINGTON,1426.543853,504976.9292
5030,3992700130,7/8/2014,267000,3,1,1400,8100,1.5,0,0,3,6,1400,0,1944,0,98125,47.7124,-122.289,1420,8100,0,0,SEATTLE,1305.030619,504976.9292
5031,824069193,9/11/2014,555000,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,0,98075,47.5882,-122.07,3030,34848,0,0,ISSAQUAH,2821.24297,504976.9292
5032,2877102651,5/29/2014,619000,4,2,2300,3400,1.5,0,0,5,8,1550,750,1915,0,98117,47.678,-122.361,1670,4200,0,1,SEATTLE,2863.32325,504976.9292
5033,9289100170,10/31/2014,569950,5,2.75,2510,28185,1,0,0,4,7,1600,910,1963,0,98155,47.7719,-122.282,2910,14880,0,1,SHORELINE,3519.962213,504976.9292
5034,3797000680,11/25/2014,549000,3,2,1340,3000,2,0,0,5,7,1340,0,1905,0,98103,47.6857,-122.349,1120,3000,0,0,SEATTLE,1623.81347,504976.9292
5035,3378900020,10/23/2014,422500,3,1.75,1560,7245,1.5,0,0,3,7,1560,0,1962,1985,98052,47.6868,-122.119,2220,8502,0,0,LAKE WASHINGTON,1794.079426,504976.9292
5036,4180300050,8/1/2014,400000,4,3.5,3350,9681,1,0,1,3,7,2140,1210,1980,0,98198,47.3978,-122.322,2580,9681,0,1,HIGHLINE,2587.69009,504976.9292
5037,7852010670,7/9/2014,692500,4,2.75,3710,7984,2,0,0,3,9,3710,0,1999,0,98065,47.5352,-121.868,2950,7984,0,0,SNOQUALMIE VALLEY,2163.913699,504976.9292
